2024-09-22 21:57:36,417 - AX: 64144, AY: 1456, AZ: 16340
2024-09-22 21:57:36,430 - AX: 64200, AY: 1404, AZ: 16144
2024-09-22 21:57:36,433 - AX: 64196, AY: 1776, AZ: 16280
2024-09-22 21:57:37,851 - AX: 62948, AY: 2060, AZ: 15956
2024-09-22 21:57:37,854 - AX: 62712, AY: 1676, AZ: 16132
2024-09-22 21:57:37,870 - AX: 62516, AY: 1760, AZ: 15804
2024-09-22 21:57:37,874 - AX: 62636, AY: 1972, AZ: 16056
2024-09-22 21:57:37,901 - AX: 63120, AY: 1724, AZ: 16076
2024-09-22 21:57:37,904 - AX: 63376, AY: 1376, AZ: 15772
2024-09-22 21:57:37,910 - AX: 63048, AY: 1100, AZ: 15536
2024-09-22 21:57:37,914 - AX: 63196, AY: 1232, AZ: 16344
2024-09-22 21:57:37,931 - AX: 63796, AY: 1200, AZ: 16284
2024-09-22 21:57:37,934 - AX: 64128, AY: 1380, AZ: 16280
2024-09-22 21:57:37,950 - AX: 64340, AY: 1168, AZ: 16348
2024-09-22 21:57:37,955 - AX: 64604, AY: 1684, AZ: 16240
2024-09-22 21:57:37,974 - AX: 65072, AY: 1632, AZ: 16532
2024-09-22 21:57:38,017 - AX: 65120, AY: 1688, AZ: 16316
2024-09-22 21:57:38,034 - AX: 64892, AY: 1312, AZ: 16304
2024-09-22 21:57:38,037 - AX: 64888, AY: 1384, AZ: 16324
2024-09-22 21:57:38,040 - AX: 65004, AY: 1256, AZ: 16196
2024-09-22 21:57:38,095 - AX: 63708, AY: 1516, AZ: 16360
2024-09-22 21:57:38,098 - AX: 63820, AY: 1560, AZ: 16200
2024-09-22 21:57:38,114 - AX: 63596, AY: 1560, AZ: 16464
2024-09-22 21:57:38,117 - AX: 63760, AY: 1492, AZ: 16344
2024-09-22 21:57:38,134 - AX: 63648, AY: 1456, AZ: 16604
2024-09-22 21:57:38,137 - AX: 63792, AY: 1336, AZ: 16244
2024-09-22 21:57:38,154 - AX: 63872, AY: 1364, AZ: 16076
2024-09-22 21:57:38,157 - AX: 64072, AY: 1524, AZ: 16280
2024-09-22 21:57:38,175 - AX: 64352, AY: 1408, AZ: 16356
2024-09-22 21:57:38,178 - AX: 64352, AY: 1564, AZ: 16404
2024-09-22 21:57:38,194 - AX: 64588, AY: 1452, AZ: 16348
2024-09-22 21:57:38,200 - AX: 64536, AY: 1448, AZ: 16268
2024-09-22 21:57:38,212 - AX: 64596, AY: 1504, AZ: 16248
2024-09-22 21:57:38,220 - AX: 64632, AY: 1472, AZ: 16312
2024-09-22 21:57:38,234 - AX: 64576, AY: 1480, AZ: 16416
2024-09-22 21:57:38,237 - AX: 64420, AY: 1592, AZ: 16236
2024-09-22 21:57:38,251 - AX: 64480, AY: 1428, AZ: 16248
2024-09-22 21:57:39,670 - AX: 64672, AY: 852, AZ: 14804
2024-09-22 21:57:39,674 - AX: 448, AY: 944, AZ: 16832
2024-09-22 21:57:39,686 - AX: 63476, AY: 1488, AZ: 17348
2024-09-22 21:57:39,702 - AX: 64592, AY: 2360, AZ: 16484
2024-09-22 21:57:39,754 - AX: 64356, AY: 1480, AZ: 16008
2024-09-22 21:57:39,763 - AX: 64472, AY: 1284, AZ: 16216
2024-09-22 21:57:39,772 - AX: 64528, AY: 1136, AZ: 16420
